method_FEN,all_cfg_paths_num,project_dir
com.fasterxml.jackson.databind.util.ClassUtil.isJDK17OrAbove(),7,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.std.UntypedObjectDeserializer.deserializeWithType(JsonParser,DeserializationContext,TypeDeserializer)",13,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.DeserializationContext.instantiationException(Class,Throwable)",3,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.introspect.BasicBeanDescription.getFactoryMethodsWithMode(),9,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.ser.AnyGetterWriter.<init>(BeanPropertyWriter,BeanProperty,AnnotatedMember,JsonSerializer)",2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.ser.std.UUIDSerializer.createContextual(SerializerProvider,BeanProperty)",8,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findUnwrappingNameTransformer(AnnotatedMember),2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.ObjectReader.with(FormatSchema),2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.introspect.BasicBeanDescription.findPOJOBuilderConfig(),2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.util.internal.LinkedDeque.moveToFront(Linked),2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.ser.std.ByteArraySerializer.acceptJsonFormatVisitor(JsonFormatVisitorWrapper,JavaType)",2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.deser.impl.PropertyValueBuffer.getParameter(SettableBeanProperty),24,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.node.DecimalNode.canConvertToLong(),3,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.SerializationConfig.withoutFeatures(FormatFeature[]),13,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.deser.impl.NullsConstantProvider.forValue(Object),2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.std.MapDeserializer.handleUnresolvedReference(DeserializationContext,MapReferringAccumulator,Object,UnresolvedForwardReference)",2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.ext.OptionalHandlerFactory.instantiate(String,JavaType)",3,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.type.TypeFactory.constructType(Type,JavaType)",6,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.cfg.BaseSettings.with(Base64Variant),2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.JsonNode.isNull(),2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.DeserializationConfig.withFeatures(Feature[]),6,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.deser.std.StdDelegatingDeserializer.resolve(DeserializationContext),3,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.DeserializationConfig.with(ConstructorDetector),2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.DeserializationContext._treeAsTokens(JsonNode),2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.ser.impl.UnwrappingBeanPropertyWriter.assignSerializer(JsonSerializer),4,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.introspect.VirtualAnnotatedMember.equals(Object),5,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.std.StdDeserializer._parseIntPrimitive(JsonParser,DeserializationContext)",17,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.JsonMappingException.prependPath(Reference),4,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.type.TypeBindings.equals(Object),5,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findViews(Annotated),2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.deser.impl.NullsConstantProvider.<init>(Object),2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.introspect.PotentialCreator.introspectParamNames(MapperConfig),12,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.util.EnumValues.constructUsingEnumNamingStrategy(MapperConfig,AnnotatedClass,EnumNamingStrategy)",4,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.PropertyName.hasNamespace(),2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.module.SimpleModule.addValueInstantiator(Class,ValueInstantiator)",2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.util.ArrayBuilders.getShortBuilder(),2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.ser.DefaultSerializerProvider._serialize(JsonGenerator,Object,JsonSerializer,PropertyName)",7,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.introspect.SimpleMixInResolver.copy(),4,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.util.internal.LinkedDeque.addFirst(Linked),2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector._propertyName(String,String)",4,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.util.NameTransformer.simpleTransformer(String,String)",36,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.jsontype.impl.MinimalClassNameIdResolver._typeFromId(String,DatabindContext)",3,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.deser.std.EnumSetDeserializer.withDeserializer(JsonDeserializer),2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.module.SimpleDeserializers.findTreeNodeDeserializer(Class,DeserializationConfig,BeanDescription)",2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.deser.BeanDeserializerBuilder.hasProperty(PropertyName),2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.introspect.AnnotationMap.merge(AnnotationMap,AnnotationMap)",10,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory._findCustomCollectionLikeDeserializer(CollectionLikeType,DeserializationConfig,BeanDescription,TypeDeserializer,JsonDeserializer)",4,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.introspect.AnnotatedMethod.getGenericParameterType(int),2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.module.SimpleDeserializers.addDeserializer(Class,JsonDeserializer)",4,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.node.TreeTraversingParser.getIntValue(),2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.ser.impl.ObjectIdWriter.construct(JavaType,PropertyName,ObjectIdGenerator,boolean)",4,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.type.SimpleType._buildSuperClass(Class,TypeBindings)",3,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.util.BeanUtil.okNameForRegularGetter(AnnotatedMethod,String,boolean)",9,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.node.ObjectNode.putIfAbsent(String,JsonNode)",2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.introspect.POJOPropertiesCollector._addExplicitlyAnnotatedCreators(PotentialCreators,List,Map,boolean)",11,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder.anyExplicitsWithoutIgnoral(),5,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.node.ObjectNode.withArray(String),4,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.std.StdDelegatingDeserializer.deserialize(JsonParser,DeserializationContext,Object)",2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap.withProperty(SettableBeanProperty),6,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector.findUnwrappingNameTransformer(AnnotatedMember),3,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.node.POJONode.serialize(JsonGenerator,SerializerProvider)",3,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.SerializationConfig._withoutJsonWriteFeatures(FormatFeature[]),20,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.util.TokenBuffer.writeString(SerializableString),2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.BeanDeserializerBase._resolveMergeAndNullSettings(DeserializationContext,SettableBeanProperty,PropertyMetadata)",13,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.std.UntypedObjectDeserializerNR._mapObjectWithDups(JsonParser,DeserializationContext,Map,String,Object,Object,String)",8,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.type.ArrayType.withTypeHandler(Object),2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.node.ArrayNode.set(int,JsonNode)",6,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.CreatorProperty._reportMissingSetter(JsonParser,DeserializationContext)",4,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.deser.std.StdValueInstantiator.canCreateUsingDelegate(),2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.deser.SettableAnyProperty.readResolve(),3,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory.resolveMemberAndTypeAnnotations(DeserializationContext,AnnotatedMember,JavaType)",41,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.ser.std.ReferenceTypeSerializer.unwrappingSerializer(NameTransformer),13,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.SequenceWriter.writeAll(Object[]),2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.introspect.BasicBeanDescription.findAnySetterAccessor(),8,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.ser.std.BeanSerializerBase.serializeWithType(Object,JsonGenerator,SerializerProvider,TypeSerializer)",3,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.node.TreeTraversingParser.getEmbeddedObject(),5,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.SettableBeanProperty.deserializeWith(JsonParser,DeserializationContext,Object)",6,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.ser.std.EnumSerializer.createContextual(SerializerProvider,BeanProperty)",3,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.deser.std.EnumDeserializer.useNullForUnknownEnum(DeserializationContext),2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder._anyExplicits(Linked),6,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.node.ArrayNode.add(Boolean),2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.BeanDeserializerBase.deserializeFromEmbedded(JsonParser,DeserializationContext)",9,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.util.internal.LinkedDeque.unlink(Linked),4,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.type.ArrayType.withContentValueHandler(Object),2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.SerializationConfig._withJsonWriteFeatures(FormatFeature[]),20,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.util.ArrayBuilders.getByteBuilder(),2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder.findInclusion(),4,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.node.BooleanNode.readResolve(),2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.DeserializationContext.handleWeirdNativeValue(JavaType,Object,JsonParser)",8,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.impl.ExternalTypeHandler.handleTypePropertyValue(JsonParser,DeserializationContext,String,Object)",5,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector.isAnnotationBundle(Annotation),3,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.introspect.BasicClassIntrospector.collectProperties(MapperConfig,JavaType,MixInResolver,boolean)",2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.util.ClassUtil.closeOnFailAndThrowAsIOE(JsonGenerator,Closeable,Exception)",9,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.deser.SettableBeanProperty.getValueDeserializer(),2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.util.ArrayBuilders.getFloatBuilder(),2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.deser.std.StdDeserializer._checkFloatSpecialValue(String),8,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.deser.std.StdValueInstantiator.canCreateFromObjectWith(),2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.util.EnumResolver.getEnum(int),3,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.util.internal.LinkedDeque.linkLast(Linked),2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.deser.SettableBeanProperty.hasValueTypeDeserializer(),2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder.getPrimaryMember(),3,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.ser.impl.StringArraySerializer.createContextual(SerializerProvider,BeanProperty)",96,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.deser.std.StdDelegatingDeserializer.isCachable(),3,com_fasterxml_jackson_databind
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser._convertNumberToBigInteger(),3,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream._decodeElementName(String,String)",4,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.overrideFormatFeatures(int,int)",2,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.close(),99,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerBase.serializeWithType(Object,JsonGenerator,SerializerProvider,TypeSerializer)",4,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.xmlOutputFactory(),2,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream.skipAttributes(),4,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.isExpectedNumberIntToken(),97,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeStartArray(),2,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.startWrappedValue(QName,QName)",15,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.getText(),4,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream.next(),3,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.writeLeafElement(XMLStreamWriter2,String,String,Base64Variant,byte[],int,int)",2,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.ElementWrapper.toString(),3,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser._updateState(JsonToken),5,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser._getByteArrayBuilder(),2,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.util.Stax2JacksonReaderAdapter.wrapIfNecessary(XMLStreamReader),2,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.getBigIntegerValue(),5,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.writeLeafElement(XMLStreamWriter2,String,String,boolean)",2,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream._decodeAttributeName(String,String)",4,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.isExpectedStartArrayToken(),6,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.writeLeafElement(XMLStreamWriter2,String,String,float)",2,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeFieldName(String),10,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.ElementWrapper.isMatching(),2,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.ser.XmlSerializerProvider._serializeUnwrappedObjectNode(ToXmlGenerator,Object,JsonSerializer)",4,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.<init>(IOContext,int,int,ObjectCodec,XMLStreamWriter,XmlNameProcessor)",4,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.deser.WrapperHandlingDeserializer.createContextual(DeserializationContext,BeanProperty)",44,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.deser.XmlBeanDeserializerModifier.updateProperties(DeserializationConfig,BeanDescription,List)",18,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser._convertNumberToBigDecimal(),4,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerBase._isCData(BeanPropertyWriter),3,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerModifier.changeProperties(SerializationConfig,BeanDescription,List)",7,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream._initStartElement(),3,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector.findNameForDeserialization(Annotated),3,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream._handleRepeatElement(),6,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.getNumberValue(),8,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser._convertNumberToLong(),5,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.isEnabled(Feature),2,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.writeLeafElement(XMLStreamWriter2,String,String,String,boolean)",4,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.ser.XmlSerializerProvider.serializeValue(JsonGenerator,Object)",17,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.util.XmlInfo.<init>(Boolean,String,Boolean,Boolean)",16,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.XmlFactory.createParser(String),2,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.util.Stax2JacksonReaderAdapter.next(),2,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector.findWrapperName(Annotated),6,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.staxClassLoader(),2,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext.toString(),5,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.writeLeafElement(XMLStreamWriter2,String,String,char[],int,int,boolean)",4,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeBoolean(boolean),76,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream._extractLocation(XMLStreamLocation2),2,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeStartObject(),2,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.deser.XmlTextDeserializer.deserialize(JsonParser,DeserializationContext)",2,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.writeLeafNullElement(XMLStreamWriter2,String,String)",2,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.writeLeafXsiNilElement(XMLStreamWriter2,String,String)",2,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext.hasCurrentName(),2,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream._handleEndElement(),3,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.util.XmlRootNameLookup.readResolve(),2,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream._skipAndCollectTextUntilTag(),15,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeRaw(char[],int,int)",6,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.writeEndElement(XMLStreamWriter2,int)",4,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerModifier.modifySerializer(SerializationConfig,BeanDescription,JsonSerializer)",2,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.XmlFactoryBuilder.xmlInputFactory(),2,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector.findNameForSerialization(Annotated),3,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.util.XmlRootNameLookup.findRootName(Class,MapperConfig)",2,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext.createChildObjectContext(int,int)",2,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.close(),74,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.indentArraysWith(Indenter),2,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.deser.XmlTextDeserializer.deserialize(JsonParser,DeserializationContext,Object)",2,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.XmlMapper.<init>(XmlFactory,JacksonXmlModule)",3,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.withCustomNewLine(String),2,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.JacksonXmlModule.setupModule(SetupContext),2,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.idResolver(MapperConfig,JavaType,PolymorphicTypeValidator,Collection,boolean,boolean)",4,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.getFloatValue(),3,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.XmlMapper.setDefaultUseWrapper(boolean),3,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.getBinaryValue(Base64Variant),16,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeBinary(Base64Variant,byte[],int,int)",79,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream.repeatStartElement(),4,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.writeLeafElement(XMLStreamWriter2,String,String,int)",2,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.XmlFactory._createParser(char[],int,int,IOContext,boolean)",16,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.setPrettyPrinter(PrettyPrinter),2,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.addVirtualWrapping(Set,boolean)",10,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.setNextNameIfMissing(QName),2,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.finishWrappedValue(QName,QName)",13,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeNumber(long),76,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.overrideCurrentName(String),3,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.writeStartObject(JsonGenerator),3,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.XmlFactory._createParser(byte[],int,int,IOContext)",77,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.getLongValue(),5,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeNumber(BigInteger),77,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.getDecimalValue(),3,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream._stateDesc(int),8,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.getTextCharacters(),2,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.nextTextValue(),28,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.deser.XmlBeanDeserializerModifier._findSoleTextProp(DeserializationConfig,Iterator)",12,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.getTextLength(),2,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.writeLeafElement(XMLStreamWriter2,String,String,BigInteger)",2,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream._next(),30,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext.createChildArrayContext(int,int)",2,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.ser.XmlSerializerProvider._shouldUnwrapObjectNode(ToXmlGenerator,Object)",4,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeNumber(int),76,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.util.XmlRootNameLookup._findRootName(MapperConfig,Class)",10,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser._handleEOF(),3,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser._convertNumberToDouble(),4,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.isEnabled(Feature),2,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator._handleEndObject(),18,com_fasterxml_jackson_dataformat_xml
"com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.<init>(IOContext,int,int,ObjectCodec,XMLStreamReader,XmlNameProcessor)",7,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.util.CaseInsensitiveNameSet.contains(Object),4,com_fasterxml_jackson_dataformat_xml
com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext.shouldWrap(String),3,com_fasterxml_jackson_dataformat_xml
